fact_id,layer,subject,subject_type,relation,object,object_type,semantic_type,source_id,confidence,may_drive_hard_mask,derivation_rule_id,evidence_scope
fact_a8c6d26afc3a2a1ef2a6,representation,profile:bbl:filament:bambu_pla_basic_bbl_a1_0_2_nozzle:48c87b09,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_48c87b0916957b24baa4,1.0,False,,slicer_configuration_not_physical_validation
fact_37b9fe2b02ab052a63e6,representation,profile:bbl:filament:bambu_pla_basic_bbl_a1_0_2_nozzle:48c87b09,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_48c87b0916957b24baa4,1.0,False,,slicer_configuration_not_physical_validation
fact_3c399f29bd6c8cdb178d,representation,profile:bbl:filament:bambu_pla_basic_bbl_a1:3954d7f7,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_3954d7f73a69fe8b5a37,1.0,False,,slicer_configuration_not_physical_validation
fact_31a66d37160a9ba76f3c,representation,profile:bbl:filament:bambu_pla_basic_bbl_a1:3954d7f7,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_3954d7f73a69fe8b5a37,1.0,False,,slicer_configuration_not_physical_validation
fact_3139b1ecee565a5d7228,representation,profile:bbl:filament:bambu_pla_basic_bbl_a1:3954d7f7,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_3954d7f73a69fe8b5a37,1.0,False,,slicer_configuration_not_physical_validation
fact_f26183cc791d2f4a6493,representation,profile:bbl:filament:bambu_pla_basic_bbl_a1m_0_2_nozzle:ff66dbdc,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_ff66dbdcd76a76cfc854,1.0,False,,slicer_configuration_not_physical_validation
fact_def9e3126a471a470c9e,representation,profile:bbl:filament:bambu_pla_basic_bbl_a1m_0_2_nozzle:ff66dbdc,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_ff66dbdcd76a76cfc854,1.0,False,,slicer_configuration_not_physical_validation
fact_140e381697265825bd71,representation,profile:bbl:filament:bambu_pla_basic_bbl_a1m_0_2_nozzle:ff66dbdc,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_ff66dbdcd76a76cfc854,1.0,False,,slicer_configuration_not_physical_validation
fact_9fdcdb7e2eb0e8ad948c,representation,profile:bbl:filament:bambu_pla_basic_bbl_a1m:7c86cfce,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_7c86cfced652d3e5529d,1.0,False,,slicer_configuration_not_physical_validation
fact_1136eff7bb46bb630e17,representation,profile:bbl:filament:bambu_pla_basic_bbl_a1m:7c86cfce,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_7c86cfced652d3e5529d,1.0,False,,slicer_configuration_not_physical_validation
fact_11200454e99f15ccdbb7,representation,profile:bbl:filament:bambu_pla_basic_bbl_a1m:7c86cfce,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_7c86cfced652d3e5529d,1.0,False,,slicer_configuration_not_physical_validation
fact_6b2f7486de1a4d205e89,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_2_nozzle:8bf52c32,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_8bf52c327bf4ed1cedbb,1.0,False,,slicer_configuration_not_physical_validation
fact_7239ac5bf8245911f826,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_2_nozzle:8bf52c32,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_8bf52c327bf4ed1cedbb,1.0,False,,slicer_configuration_not_physical_validation
fact_6f4ade7dfc18d426689e,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_2_nozzle:8bf52c32,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_8bf52c327bf4ed1cedbb,1.0,False,,slicer_configuration_not_physical_validation
fact_5ddc76c470268ffafe25,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_4_nozzle:4cb1de9a,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_4cb1de9ae374f639b066,1.0,False,,slicer_configuration_not_physical_validation
fact_5d2fea724422f3060dd2,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_4_nozzle:4cb1de9a,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_4cb1de9ae374f639b066,1.0,False,,slicer_configuration_not_physical_validation
fact_0ce8059e0ae4f6b7652e,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_4_nozzle:4cb1de9a,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_4cb1de9ae374f639b066,1.0,False,,slicer_configuration_not_physical_validation
fact_3842c08c897b8e78aadd,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_6_nozzle:8d00a6f2,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_8d00a6f2b05c8d9e6bcd,1.0,False,,slicer_configuration_not_physical_validation
fact_fe890ce95b9ce0cce152,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_6_nozzle:8d00a6f2,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_8d00a6f2b05c8d9e6bcd,1.0,False,,slicer_configuration_not_physical_validation
fact_9c3f2e7bb3cb445c5eed,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_6_nozzle:8d00a6f2,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_8d00a6f2b05c8d9e6bcd,1.0,False,,slicer_configuration_not_physical_validation
fact_b687a871c72008f211c2,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_8_nozzle:a1339d6f,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_a1339d6f2896e6cb3596,1.0,False,,slicer_configuration_not_physical_validation
fact_528d7128d30b4f55a6fd,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_8_nozzle:a1339d6f,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_a1339d6f2896e6cb3596,1.0,False,,slicer_configuration_not_physical_validation
fact_9f938793dfe858994814,representation,profile:bbl:filament:bambu_pla_basic_bbl_a2l_0_8_nozzle:a1339d6f,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_a1339d6f2896e6cb3596,1.0,False,,slicer_configuration_not_physical_validation
fact_8faa1daae31202c1db6b,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c_0_2_nozzle:cd34ed47,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_cd34ed47a54af2a4b158,1.0,False,,slicer_configuration_not_physical_validation
fact_5ad122873fbbc1c11bf1,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c_0_2_nozzle:cd34ed47,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_cd34ed47a54af2a4b158,1.0,False,,slicer_configuration_not_physical_validation
fact_f7d841418b7d76356653,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c_0_2_nozzle:cd34ed47,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_cd34ed47a54af2a4b158,1.0,False,,slicer_configuration_not_physical_validation
fact_f65b2453afebb0a3a481,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c_0_6_nozzle:7b808fcb,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_7b808fcb5b880a912451,1.0,False,,slicer_configuration_not_physical_validation
fact_5fe666f7dcacfa6cf2d0,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c_0_6_nozzle:7b808fcb,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_7b808fcb5b880a912451,1.0,False,,slicer_configuration_not_physical_validation
fact_b12595ab6ff67a592783,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c_0_6_nozzle:7b808fcb,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_7b808fcb5b880a912451,1.0,False,,slicer_configuration_not_physical_validation
fact_1a956a2b971319051696,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c_0_8_nozzle:435424e9,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_435424e95be5cfc0ff36,1.0,False,,slicer_configuration_not_physical_validation
fact_55bd25189d6ccdd4ad4a,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c_0_8_nozzle:435424e9,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_435424e95be5cfc0ff36,1.0,False,,slicer_configuration_not_physical_validation
fact_8c42aa953755bf8a7772,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c_0_8_nozzle:435424e9,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_435424e95be5cfc0ff36,1.0,False,,slicer_configuration_not_physical_validation
fact_ec192a31553a041bad57,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c:aec0b416,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_aec0b416460b4a8b92d2,1.0,False,,slicer_configuration_not_physical_validation
fact_14fb30fe6c2b12fc5fe2,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c:aec0b416,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_aec0b416460b4a8b92d2,1.0,False,,slicer_configuration_not_physical_validation
fact_caba08b4579655d7f650,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2c:aec0b416,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_aec0b416460b4a8b92d2,1.0,False,,slicer_configuration_not_physical_validation
fact_513c9f58ca2fb83fa9a7,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d_0_2_nozzle:2d6307a6,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_2d6307a6718221c1fa63,1.0,False,,slicer_configuration_not_physical_validation
fact_c35a20a73d7c69cf2816,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d_0_2_nozzle:2d6307a6,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_2d6307a6718221c1fa63,1.0,False,,slicer_configuration_not_physical_validation
fact_c7c5a9acb67b12546fc6,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d_0_2_nozzle:2d6307a6,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_2d6307a6718221c1fa63,1.0,False,,slicer_configuration_not_physical_validation
fact_2121d499ef1c5ac0ead8,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d_0_6_nozzle:4d6bb79c,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_4d6bb79c348f740b4831,1.0,False,,slicer_configuration_not_physical_validation
fact_dcf318b994bc5169c265,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d_0_6_nozzle:4d6bb79c,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_4d6bb79c348f740b4831,1.0,False,,slicer_configuration_not_physical_validation
fact_3f04954ff5860648fb7a,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d_0_6_nozzle:4d6bb79c,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_4d6bb79c348f740b4831,1.0,False,,slicer_configuration_not_physical_validation
fact_ae04e652c58caa43d687,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d_0_8_nozzle:615ccb0e,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_615ccb0e72d74bbecd53,1.0,False,,slicer_configuration_not_physical_validation
fact_584ea0bd5a23091bc77e,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d_0_8_nozzle:615ccb0e,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_615ccb0e72d74bbecd53,1.0,False,,slicer_configuration_not_physical_validation
fact_880a58d9d3043e2c1163,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d_0_8_nozzle:615ccb0e,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_615ccb0e72d74bbecd53,1.0,False,,slicer_configuration_not_physical_validation
fact_f7bed069a09c05417d63,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d:1466bfe1,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_1466bfe19a8b109be7a2,1.0,False,,slicer_configuration_not_physical_validation
fact_0ec38e5e28530ce4b886,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d:1466bfe1,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_1466bfe19a8b109be7a2,1.0,False,,slicer_configuration_not_physical_validation
fact_60fee9e32076859b6446,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2d:1466bfe1,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_1466bfe19a8b109be7a2,1.0,False,,slicer_configuration_not_physical_validation
fact_8c668f735a482bfbf7d5,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp_0_2_nozzle:575d7467,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_575d746706d4ff54c218,1.0,False,,slicer_configuration_not_physical_validation
fact_3dee5370d33a25f65afe,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp_0_2_nozzle:575d7467,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_575d746706d4ff54c218,1.0,False,,slicer_configuration_not_physical_validation
fact_3ea0d1c3f104d0536f65,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp_0_2_nozzle:575d7467,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_575d746706d4ff54c218,1.0,False,,slicer_configuration_not_physical_validation
fact_d8767dbed3bde51a2530,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp_0_6_nozzle:fe6a536c,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_fe6a536c01aa2765d0bf,1.0,False,,slicer_configuration_not_physical_validation
fact_492cc8cee5a1d46c6d85,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp_0_6_nozzle:fe6a536c,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_fe6a536c01aa2765d0bf,1.0,False,,slicer_configuration_not_physical_validation
fact_66b1fe94964f27e8c2c0,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp_0_6_nozzle:fe6a536c,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_fe6a536c01aa2765d0bf,1.0,False,,slicer_configuration_not_physical_validation
fact_6f371dedaf09989f0cf6,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp_0_8_nozzle:d3638eae,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_d3638eaeefe33fbf6176,1.0,False,,slicer_configuration_not_physical_validation
fact_c0141ab5b89eb5e84567,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp_0_8_nozzle:d3638eae,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_d3638eaeefe33fbf6176,1.0,False,,slicer_configuration_not_physical_validation
fact_c127268eac5f739d8dff,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp_0_8_nozzle:d3638eae,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_d3638eaeefe33fbf6176,1.0,False,,slicer_configuration_not_physical_validation
fact_b80f8fd97ee8c4786042,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp:16d14fd9,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_16d14fd98abb4b7728c1,1.0,False,,slicer_configuration_not_physical_validation
fact_20b2cc57a4e0825128a5,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp:16d14fd9,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_16d14fd98abb4b7728c1,1.0,False,,slicer_configuration_not_physical_validation
fact_26b2055a80d71909b212,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2dp:16d14fd9,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_16d14fd98abb4b7728c1,1.0,False,,slicer_configuration_not_physical_validation
fact_85361f50a05c66142ed0,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s_0_2_nozzle:fe96c619,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_fe96c6193473291fa1ac,1.0,False,,slicer_configuration_not_physical_validation
fact_96eb1c6a80d55853d57f,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s_0_2_nozzle:fe96c619,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_fe96c6193473291fa1ac,1.0,False,,slicer_configuration_not_physical_validation
fact_dda29bebdef31da1aeef,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s_0_2_nozzle:fe96c619,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_fe96c6193473291fa1ac,1.0,False,,slicer_configuration_not_physical_validation
fact_03ef48cad0e256860ada,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s_0_6_nozzle:ecb0ea02,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_ecb0ea026e46d9719504,1.0,False,,slicer_configuration_not_physical_validation
fact_01eb3fca348cf446ffce,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s_0_6_nozzle:ecb0ea02,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_ecb0ea026e46d9719504,1.0,False,,slicer_configuration_not_physical_validation
fact_1474559706623005ae6a,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s_0_6_nozzle:ecb0ea02,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_ecb0ea026e46d9719504,1.0,False,,slicer_configuration_not_physical_validation
fact_657f9f6136581172c895,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s_0_8_nozzle:3381b850,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_3381b850da62335247be,1.0,False,,slicer_configuration_not_physical_validation
fact_ebbc27564b28d560e31b,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s_0_8_nozzle:3381b850,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_3381b850da62335247be,1.0,False,,slicer_configuration_not_physical_validation
fact_b006a55b4f880fd6f2f5,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s_0_8_nozzle:3381b850,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_3381b850da62335247be,1.0,False,,slicer_configuration_not_physical_validation
fact_d95d6744d5ce72b95b83,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s:acd80e7f,profile,PROFILE_TYPE,profile_type:filament,profile_type,descriptive,bambu_profile_acd80e7f0ba88f9f666b,1.0,False,,slicer_configuration_not_physical_validation
fact_10b5dcf21f48c25b9cbc,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s:acd80e7f,profile,PROFILE_VENDOR_NAMESPACE,vendor:bbl,vendor,descriptive,bambu_profile_acd80e7f0ba88f9f666b,1.0,False,,slicer_configuration_not_physical_validation
fact_41024ac6b90c3d973930,representation,profile:bbl:filament:bambu_pla_basic_bbl_h2s:acd80e7f,profile,INHERITS,profile:bbl:filament:bambu_pla_basic_base:c2004422,profile,configuration_relation,bambu_profile_acd80e7f0ba88f9f666b,1.0,False,,slicer_configuration_not_physical_validation
