source_id,publisher,source_type,url,retrieved_date,source_quality,sha256,software_version
bambu_profile_f8476ac607fdc820b755,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f8476ac607fdc820b7552b8cc3cdb7d1137d13c086c415f09beaaa8d6f5dbbc4,02.08.02.61
bambu_profile_8a0295d95c4ec7ddb32a,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,8a0295d95c4ec7ddb32a2351fe8ae412711ac13bfef9f3b5fd0008f4e3b2bac2,02.08.02.61
bambu_profile_bf466d68983fe305ca41,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,bf466d68983fe305ca41788aa42d8111f1268972d56c471bb01ce1581f8a3dd7,02.08.02.61
bambu_profile_eaaaffd944e7871a8aa2,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,eaaaffd944e7871a8aa2b4f6aef0842ebc5be1b93668fa5b926eb02878673e50,02.08.02.61
bambu_profile_b2cc916ed3caf83b0afe,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,b2cc916ed3caf83b0afebae18846d3cfabfb9274469b4616618ddd10776cd957,02.08.02.61
bambu_profile_006c8c0f24e1c1fbed9a,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,006c8c0f24e1c1fbed9a04f8d47167157bfdfb5c92476a2efddce5b1872705d5,02.08.02.61
bambu_profile_58712be541a6420f252f,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,58712be541a6420f252f28b2d77c0af5bd4ab88cd266f4d4d2343e75d9147028,02.08.02.61
bambu_profile_f6281dddc9ec04f832ba,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f6281dddc9ec04f832baf2bb2ad4a1d1b80c211e45cdd4bb6ae536c107f21fb1,02.08.02.61
bambu_profile_bf326a63b8dd52837d2b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,bf326a63b8dd52837d2b95f4032dfc441cda59089a1cbee32ab8dea82c235766,02.08.02.61
bambu_profile_b004c67dd7f85c8a2ddd,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,b004c67dd7f85c8a2ddd040b5ea8a2da74db4bbe8e56ba6fe7a2a69a1bd4b56d,02.08.02.61
bambu_profile_1dab0c327116fddb0933,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,1dab0c327116fddb093365c7a37193e1eba2fe640d15eab0b7c51ad41e11b67c,02.08.02.61
bambu_profile_ef5edec6657db1ee8870,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ef5edec6657db1ee88704f0a2b72769d3a72cf87ca8e48b2cca9eb009f784217,02.08.02.61
bambu_profile_ed09e5e86640fbe7d3be,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ed09e5e86640fbe7d3be6c72dc3df2146f98821f68d9148ebe11b68961036fd3,02.08.02.61
bambu_profile_f420498ae6c6bb7f73aa,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f420498ae6c6bb7f73aab24d571b1e8a04b075b93b58881c2f3ea054bd89b5e8,02.08.02.61
bambu_profile_069ceaaa8b1bcaa2206b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,069ceaaa8b1bcaa2206bf2ef082b4132e1accc1095f21bd9f03be759a575e67a,02.08.02.61
bambu_profile_4fb671a8994c7c43d8c8,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,4fb671a8994c7c43d8c814ac5c22f43d9bd6a04916bca34f83a3e5ea0126b3b0,02.08.02.61
bambu_profile_de6cbaeb7b90fe50191c,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,de6cbaeb7b90fe50191c77bbc2a5e01adbf428f7f79f68fc650233a51191f7a6,02.08.02.61
bambu_profile_97cbd56a3781725cf8f5,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,97cbd56a3781725cf8f59c24604d80fd6183cf46315e7524b7e2ca1b3e9e7b1e,02.08.02.61
bambu_profile_8130a4e308ebd13cfd62,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,8130a4e308ebd13cfd62ca9aa968daff3f3cc78f0f46bf2c08b8c4a9958dc9d8,02.08.02.61
bambu_profile_a1c22a7cb435db4f02f2,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a1c22a7cb435db4f02f2547b03030e435f70ab418e6e58b2b606adc6d423f930,02.08.02.61
bambu_profile_fc67418c305730851de6,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,fc67418c305730851de60690343c78aa44a0e28377753b080d5a49877fe3202e,02.08.02.61
bambu_profile_f34e2faf5c2818c35eea,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f34e2faf5c2818c35eea888e4c717b39d908fb0012bcfb1b4c0c5c7e07f3b61d,02.08.02.61
bambu_profile_aea4199f04eceb1e8f47,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,aea4199f04eceb1e8f47b00f5fcee4cb1b1076bd66425577c66b05e44aa36841,02.08.02.61
bambu_profile_4d4385127a9a797c7540,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,4d4385127a9a797c7540aa04819aae1324f449efc396e745f1617bdd2a316f47,02.08.02.61
bambu_profile_f07f0dc7518064881851,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f07f0dc7518064881851b8e5c9788a235408f3523fce42a3f199c53a8de9fe42,02.08.02.61
bambu_profile_00fc77e4a978dbeec78b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,00fc77e4a978dbeec78baa40f02889e23af55111ef982dc6eddf3304ed351a66,02.08.02.61
bambu_profile_9c84127faa640b1f74be,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,9c84127faa640b1f74be96d05ae69c5e6f02b49c7479e831ff7df4dbcdba5060,02.08.02.61
bambu_profile_c279614d75cc5fcf4927,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,c279614d75cc5fcf4927898c253c2bb054bf1296b9093fad1e2cf975f1fa115a,02.08.02.61
bambu_profile_899ca71be0deb4b2a2d8,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,899ca71be0deb4b2a2d822d944d22fa7f26758b2ec018adae19e314786cc1df5,02.08.02.61
bambu_profile_3b282d7b1bc567f58e23,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3b282d7b1bc567f58e23e25279fe26d46f15f279dfbec0fc6a111530db3405be,02.08.02.61
bambu_profile_4a69a2fb022aec21423b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,4a69a2fb022aec21423b8e7d4265a33b96bea7d29980a32c97b06fb06101c37e,02.08.02.61
bambu_profile_34285bcd1db423847086,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,34285bcd1db4238470866fd70021f40b2035fcb6645f534c9d83afdadc452e81,02.08.02.61
bambu_profile_935eaaa8cf6332bd6064,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,935eaaa8cf6332bd60645170da511017193ead3651c554494f0e058ce97d3f99,02.08.02.61
bambu_profile_2a6e4c94334621d811f1,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,2a6e4c94334621d811f1da8765b5ffd465d25f94e1a483c2b828dbd067f96f3f,02.08.02.61
bambu_profile_3f8c5116fe255e4dc0bf,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3f8c5116fe255e4dc0bfb3b73756f7f61ef856fcdbfd35f2f202c786c94fe61c,02.08.02.61
bambu_profile_6228838b6e9f85a288ec,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,6228838b6e9f85a288ec85191628c919c506ac1f5cdb8a71c5a30158fabc1434,02.08.02.61
bambu_profile_358233618fe17693c002,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,358233618fe17693c002a7ed82587c0b370a2ff92a5c11aeccf58edc69ccc671,02.08.02.61
bambu_profile_01adc04fe4fd94e5edca,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,01adc04fe4fd94e5edcac2089ca9eeb7141b602d65db20c043f33fb3ac27c20b,02.08.02.61
bambu_profile_fe608fcb50b96ca5e9a2,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,fe608fcb50b96ca5e9a210c832ff1200b382a4ebada2d8b0c327607d82fd9613,02.08.02.61
bambu_profile_a0652e5e292f270e9767,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,a0652e5e292f270e9767f2ff7e7b20e319be33933b9d88ac7a66ef6b0db1b0e8,02.08.02.61
bambu_profile_94d1d09901b135c588d9,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,94d1d09901b135c588d96d929dd5dc043976ff175ccc9c1c5b3cc40f27b12e68,02.08.02.61
bambu_profile_805b92479637c5b5d75b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,805b92479637c5b5d75be2eb0fad8d664dd756c7389015dbc7ae401652b2a2af,02.08.02.61
bambu_profile_99894da992b09b4ca6cf,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,99894da992b09b4ca6cf0662b64655dcd3daddc60525ae20e1eef10bcbf62735,02.08.02.61
bambu_profile_3c84fb12d7b7726888f1,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,3c84fb12d7b7726888f172b47276a273956c83082f5dab3932c3c439a2272137,02.08.02.61
bambu_profile_ad9b96f6025cbe6cd160,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,ad9b96f6025cbe6cd160e20f9d21a6a26942096b964b5ce5b323298f45454ee9,02.08.02.61
bambu_profile_dc1ea860f12ea45b55b7,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,dc1ea860f12ea45b55b79a61ffb318f385433cdee0d536e29763321cb4d8a8dc,02.08.02.61
bambu_profile_0b88f5f19b59ba20e4f0,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,0b88f5f19b59ba20e4f0ca64b816aa4498c29cce5958ca5143daede93b878423,02.08.02.61
bambu_profile_b53f325133aca4649720,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,b53f325133aca4649720582d91c5dbea6702ff5e83e5eaba0320be6bdfcbb7ad,02.08.02.61
bambu_profile_b8042fa3376cb49e2771,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,b8042fa3376cb49e27716e2d8e4ce7959fd9738e147ce0725e2353682a521ba0,02.08.02.61
bambu_profile_f80b328ff4ddf357bc44,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,f80b328ff4ddf357bc44f2ed839f1ba1af25973303fa33d4ed521c947ff4b59e,02.08.02.61
bambu_profile_59baecaf7b8ef4c79d20,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,59baecaf7b8ef4c79d205b22eae805891fef8ea62e116d1c90ddb88493f1e485,02.08.02.61
bambu_profile_acfe96996ba0d46d6d64,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,acfe96996ba0d46d6d64995ea9275fec539874b5c54d48958a85c10c86814bbf,02.08.02.61
bambu_profile_5c969a117f410fae199b,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,5c969a117f410fae199b3b99d85b7ad993f329d211ef31a543baa550a4821df9,02.08.02.61
bambu_profile_83ca5123cc54353c74c9,Bambu Lab / bundled profile contributor,versioned slicer configuration artifact,https://github.com/bambulab/BambuStudio/tree/master/resources/profiles,2026-09-10,official_software_distribution,83ca5123cc54353c74c9f42a1c19bdcf802b394ebdfb340f33a58cb5c47a9a15,02.08.02.61
